order_id,customer_id,product_id,quantity,order_date
ORD004495,C01784,P09902,17.0,2023-10-23
ORD001739,C02756,P04859,18.0,2022-07-09
ORD009126,C04508,P10611,2.0,2022-01-23
ORD002497,C09280,P10549,14.0,2022-10-06
ORD005421,C08336,P07561,18.0,2024-12-09
ORD008494,C03860,P07144,14.0,2021-01-29
ORD000973,C02292,P10732,1.0,2021-07-15
ORD006199,C03522,P07957,19.0,2024-07-16
ORD001800,C00001,P10693,11.0,2021-06-06
ORD_BAD0073,C05634,P03304,-5.0,2023-07-15
ORD004126,C08414,P08530,13.0,2023-04-06
ORD003548,C09128,P03057,18.0,2021-02-21
ORD006638,C00990,P03714,12.0,2023-04-03
ORD002103,C01668,P04123,13.0,2024-04-29
ORD001875,C10616,P06691,17.0,2023-09-25
ORD003833,C09110,P06287,2.0,2024-06-15
ORD001085,C04691,P02775,8.0,2024-08-06
ORD003451,C04345,P00678,2.0,2022-03-13
ORD009247,C07104,P03226,2.0,2022-11-12
ORD008703,C07396,P03029,17.0,2023-03-12
ORD005845,C10616,P04662,1.0,2024-12-14
ORD002200,C03782,P08250,10.0,2022-01-29
ORD003737,C05756,P07577,7.0,2023-06-06
ORD003364,C05519,P09773,10.0,2021-01-15
ORD002083,C10543,P04134,15.0,2023-07-21
ORD_BAD0010,C07425,P01539,,2023-08-20
ORD001274,C09430,P01807,10.0,2023-06-15
ORD006658,C03236,P00926,16.0,2022-02-11
ORD002710,C03408,P00781,1.0,2022-03-06
ORD000697,C06745,P01163,10.0,2024-03-20
ORD006953,C06558,P00421,8.0,2023-04-28
ORD000519,C10137,P05174,13.0,2021-07-18
ORD007337,C07971,P07414,1.0,2022-10-03
ORD008810,C02754,P01459,1.0,2022-09-06
ORD005366,C08804,P05665,7.0,2022-01-06
ORD001395,C09347,P06602,16.0,2024-03-13
ORD009203,C06739,P02328,10.0,2024-02-28
ORD009700,C05899,P07578,20.0,2024-06-15
ORD001258,C03615,P04079,16.0,2023-01-19
ORD002681,C07397,P04415,3.0,2021-05-31
ORD004587,C07669,P07934,4.0,2024-10-02
ORD005405,C06612,P08095,1.0,2023-10-07
ORD000041,C06764,P01784,17.0,2022-09-14
ORD005090,C02062,P06522,11.0,2021-11-07
ORD000338,C02995,P00675,6.0,2022-08-11
ORD005492,C02477,P02313,5.0,2024-10-14
ORD007216,C05935,P09222,5.0,2024-11-10
ORD009046,C10188,P07904,6.0,2024-12-25
ORD009210,C08414,P09577,3.0,2021-04-26
ORD010508,C04366,P07313,16.0,2021-07-04
ORD005575,C02842,P06460,1.0,2021-06-23
ORD002108,C00684,P08491,7.0,2023-10-20
ORD009722,C02084,P05932,5.0,2023-02-01
ORD001535,C00838,P08579,12.0,2023-10-13
ORD004311,C06213,P00190,16.0,2021-07-29
ORD009717,C04937,P04707,17.0,2022-03-16
ORD004799,C05021,P05425,3.0,2023-09-17
ORD002781,C10531,P09189,20.0,2023-11-15
ORD003859,C06660,P03926,15.0,2024-05-01
ORD003597,C10568,P08828,5.0,2021-09-05
ORD008203,C04826,P02406,20.0,2024-06-02
ORD008948,C02192,P04807,8.0,2021-01-08
ORD005359,C10610,P09069,3.0,2022-05-24
ORD001479,C10538,P09843,12.0,2021-11-02
ORD001626,C04408,P09186,12.0,2021-02-26
ORD004178,C10027,P06546,7.0,2022-12-11
ORD000848,C02081,P10547,3.0,2023-12-11
ORD000055,C07030,P03826,10.0,2022-04-07
ORD004698,C05309,P06834,3.0,2022-04-16
ORD009633,C02044,P08304,8.0,2022-08-16
ORD002671,C02758,P01905,14.0,2022-01-01
ORD010225,C06875,P08938,5.0,2021-10-11
ORD008731,C01683,P10678,15.0,2023-07-24
ORD002395,C09666,P03002,12.0,2021-12-24
ORD004510,C06585,P05081,12.0,2023-06-21
ORD002646,C05192,P10252,20.0,2024-04-25
ORD003341,C03346,P04311,5.0,2023-12-14
ORD002685,C06439,P10698,15.0,2023-06-02
ORD008641,C02105,P09944,9.0,2024-01-08
ORD000114,C01844,P10159,18.0,2022-03-31
ORD004507,C06224,P06400,1.0,2022-08-31
ORD006867,C05695,P09659,18.0,2024-05-31
ORD005522,C05260,P09812,3.0,2021-12-19
ORD004959,C08853,P00792,6.0,2024-11-02
ORD000966,C04196,P05239,19.0,2024-03-05
ORD005535,C02083,P03705,1.0,2023-08-25
ORD001992,C09643,P05873,3.0,2023-04-18
ORD010346,C08455,P06624,4.0,2024-09-12
ORD000412,C05571,P08825,15.0,2022-01-24
ORD004766,C08064,P00812,1.0,2024-02-20
ORD004174,C05672,P00113,16.0,2024-09-04
ORD010215,C08348,P04702,8.0,2021-11-26
ORD002540,C05601,P01408,8.0,2021-11-17
ORD008400,C10337,P10485,12.0,2022-11-22
ORD005451,C05750,P00538,6.0,2023-03-16
ORD008596,C03712,P07417,1.0,2023-09-19
ORD001637,C07310,P01906,17.0,2023-10-22
ORD009560,C09387,P04074,19.0,2021-07-17
ORD009262,C05216,P09553,13.0,2021-04-13
ORD004584,C07629,P00401,5.0,2022-06-27
ORD002129,C04459,P03106,2.0,2024-05-21
ORD005965,C01066,P00989,17.0,2022-08-16
ORD008095,C01055,P10507,9.0,2023-11-08
ORD002494,C05127,P02579,20.0,2022-09-22
ORD000935,C09507,P03244,5.0,2023-01-03
ORD000864,C06751,P07751,19.0,2022-08-24
ORD004419,C10176,P00485,7.0,2021-12-09
ORD002355,C09523,P06861,2.0,2024-07-07
ORD009142,C01627,P05091,3.0,2021-08-24
ORD000890,C09250,P09041,3.0,2024-08-15
ORD000992,C06632,P01510,11.0,2024-11-10
ORD005161,C01419,P09551,2.0,2022-02-07
ORD005281,C00986,P02993,13.0,2021-01-13
ORD003628,C04209,P09759,3.0,2024-04-12
ORD003483,C05774,P00489,13.0,2021-01-24
ORD004967,C05421,P04098,7.0,2023-01-04
ORD001946,C02064,P02490,3.0,2024-07-20
ORD003289,C04693,P04408,11.0,2023-03-20
ORD009187,C06091,P03421,19.0,2024-08-21
ORD002947,C03465,P05529,17.0,2023-04-01
ORD009241,C10580,P04789,11.0,2024-10-15
ORD002700,C04833,P02257,18.0,2023-08-21
ORD009542,C04463,P00254,20.0,2022-05-11
ORD000517,C04221,P01975,6.0,2022-10-14
ORD_BAD0057,C01702,P08925,-5.0,2023-07-15
ORD003267,C10364,P02409,11.0,2022-05-12
ORD000273,C04168,P10294,11.0,2024-12-05
ORD003580,C00880,P02144,4.0,2023-01-21
ORD000610,C05271,P04224,9.0,2024-07-14
ORD000232,C04648,P05384,2.0,2022-04-08
ORD008162,C07469,P01680,13.0,2023-06-27
ORD010692,C06856,P06802,6.0,2022-02-27
ORD010351,C09303,P09395,5.0,2022-11-24
ORD002127,C03501,P03777,12.0,2021-08-07
ORD007855,C05922,P09346,12.0,2021-05-02
ORD003072,C01493,P06160,5.0,2024-01-20
ORD009808,C01183,P02993,6.0,2023-04-24
ORD000234,C09180,P04667,7.0,2024-07-01
ORD001351,C05189,P01141,12.0,2024-12-25
ORD007410,C03401,P01174,1.0,2024-03-30
ORD000293,C01742,P08738,6.0,2022-12-24
ORD009669,C00113,P06188,1.0,2022-06-20
ORD009410,C04453,P09867,7.0,2024-12-02
ORD003421,C05539,P00726,8.0,2024-03-22
ORD002160,C06259,P02205,6.0,2021-02-27
ORD000084,C02714,P01956,1.0,2023-08-26
ORD004844,C02016,P06683,9.0,2023-10-03
ORD001167,C04594,P03186,16.0,2023-03-28
ORD007666,C04677,P07922,2.0,2021-01-10
ORD001281,C00397,P03336,8.0,2024-08-23
ORD002916,C06215,P07423,5.0,2024-08-20
ORD003962,C03328,P03902,1.0,2022-10-09
ORD000314,C02353,P07560,16.0,2024-09-11
ORD000827,C09874,P00457,11.0,2021-06-30
ORD005250,C08254,P09572,14.0,2024-09-01
ORD009062,C00266,P06549,20.0,2024-08-27
ORD006858,C00033,P06705,16.0,2021-04-13
ORD001507,C10657,P06694,20.0,2024-02-23
ORD003690,C04964,P08600,2.0,2024-11-27
ORD003894,C03161,P04118,9.0,2021-12-30
ORD007728,C07325,P09247,2.0,2024-08-04
ORD006018,C03715,P03787,4.0,2023-02-16
ORD005904,C02700,P05120,6.0,2023-09-01
ORD003654,C02593,P04374,12.0,2024-06-24
ORD003443,C00128,P08787,1.0,2024-08-07
ORD007946,C05832,P04337,7.0,2022-09-03
ORD007578,C03097,P05974,8.0,2022-09-26
ORD009333,C08327,P08166,20.0,2023-08-15
ORD005037,C09143,P06355,19.0,2023-09-23
ORD000139,C07677,P02316,2.0,2023-01-04
ORD001441,C06523,P02053,17.0,2024-01-17
ORD000484,C10010,P03069,12.0,2023-06-08
ORD001690,C08309,P01164,3.0,2024-03-21
ORD003958,C04994,P08920,17.0,2021-03-09
ORD008277,C00039,P00610,9.0,2023-11-21
ORD004856,C03844,P00799,11.0,2023-08-12
ORD002310,C04143,P04519,6.0,2021-04-15
ORD005984,C05348,P10704,15.0,2024-07-01
ORD007263,C05084,P09962,19.0,2023-06-11
ORD005042,C08105,P10273,2.0,2022-06-17
ORD004342,C06333,P09312,18.0,2023-11-13
ORD009326,C04512,P00577,20.0,2022-05-18
ORD009780,C08734,P06046,18.0,2022-07-05
ORD005929,C02026,P09514,10.0,2023-02-28
ORD007446,C06887,P06008,5.0,2024-12-06
ORD007157,C03301,P08522,1.0,2022-09-18
ORD005593,C10254,P09632,18.0,2022-05-21
ORD007094,C08869,P03687,2.0,2022-04-10
ORD009870,C10662,P04413,19.0,2021-08-24
ORD003919,C04751,P03532,11.0,2023-10-29
ORD001525,C01544,P05107,7.0,2022-12-05
ORD003280,C04030,P07986,17.0,2021-05-05
ORD004233,C05855,P06935,15.0,2021-09-25
ORD005948,C02215,P08811,2.0,2021-09-02
ORD004028,C02370,P00592,3.0,2024-06-06
ORD007665,C03068,P04808,20.0,2024-08-15
ORD006819,C08472,P05095,16.0,2023-07-16
ORD003254,C00615,P08549,20.0,2022-07-23
ORD008672,C02074,P03943,16.0,2023-10-30
ORD002457,C08451,P03659,1.0,2023-12-29
ORD010357,C08306,P08483,12.0,2022-04-22
ORD005294,C01250,P01109,1.0,2024-11-08
ORD002447,C05788,P06889,20.0,2021-04-04
ORD003219,C04254,P00316,8.0,2022-07-18
ORD002139,C06801,P03888,16.0,2024-04-25
ORD001344,C01091,P05411,18.0,2022-07-03
ORD006042,C08081,P05700,6.0,2023-03-18
ORD005484,C09634,P05482,7.0,2021-05-18
ORD007450,C02925,P01485,11.0,2021-11-21
ORD007891,C07182,P10659,13.0,2022-08-18
ORD001375,C04712,P04359,1.0,2021-02-05
ORD000975,C03404,P04195,18.0,2022-09-21
ORD005880,C02515,P06058,15.0,2022-04-20
ORD010307,C00920,P02104,13.0,2024-04-20
ORD003063,C06935,P02649,8.0,2024-10-19
ORD010118,C06889,P08054,16.0,2024-06-06
ORD005035,C02108,P01336,5.0,2024-08-06
ORD009321,C07219,P07979,15.0,2022-06-09
ORD005537,C06317,P04173,4.0,2022-01-17
ORD004103,C07146,P04147,3.0,2023-12-19
ORD008761,C09561,P05868,11.0,2024-10-18
ORD010120,C05328,P03351,6.0,2022-07-22
ORD006833,C02991,P04814,13.0,2022-09-24
ORD001480,C02969,P02656,8.0,2022-01-23
ORD006007,C01275,P03720,12.0,2024-04-18
ORD000656,C02184,P03447,19.0,2023-04-10
ORD007597,C09277,P10408,2.0,2023-04-05
ORD004214,C01110,P08206,5.0,2022-09-16
ORD003367,C07135,P10698,12.0,2022-02-11
ORD000626,C10492,P02528,14.0,2023-04-12
ORD008209,C03393,P08236,16.0,2021-10-03
ORD010281,C06454,P03265,5.0,2023-08-07
ORD009354,C07164,P00870,8.0,2024-12-29
ORD008459,C03066,P04325,9.0,2024-02-01
ORD_BAD0052,C05509,P08018,0.0,2023-06-01
ORD004367,C07478,P08308,4.0,2021-12-21
ORD001652,C04842,P08379,8.0,2021-08-19
ORD005319,C04845,P00775,8.0,2023-09-14
ORD007108,C05153,P09822,15.0,2024-07-03
ORD006587,C00677,P09136,2.0,2023-12-24
ORD008130,C04466,P03933,17.0,2024-01-12
ORD001932,C05908,P10059,18.0,2022-09-13
ORD004005,C06320,P08299,5.0,2021-07-25
ORD008132,C01029,P05787,17.0,2022-04-23
ORD006261,C08885,P03735,6.0,2023-11-08
ORD006908,C08823,P02179,5.0,2023-05-07
ORD003041,C00599,P00917,9.0,2022-11-09
ORD004991,C04334,P08696,18.0,2024-05-19
ORD006581,C04363,P06184,11.0,2023-10-29
ORD010230,C03376,P00344,16.0,2024-01-18
ORD003153,C10028,P06212,7.0,2021-05-04
ORD001400,C06680,P06936,12.0,2021-10-27
ORD004772,C02737,P07448,20.0,2023-06-26
ORD009202,C03380,P05978,18.0,2022-02-06
ORD004183,C09052,P04579,12.0,2022-07-24
ORD010698,C01616,P03112,11.0,2024-09-04
ORD_BAD0072,C06174,P02467,0.0,2023-06-01
ORD003256,C01980,P01901,14.0,2021-09-02
ORD007602,C02077,P06816,11.0,2024-02-11
ORD005830,C04812,P00641,6.0,2022-11-04
ORD001710,C03019,P05287,18.0,2021-05-17
ORD001206,C01389,P09892,2.0,2021-01-05
ORD005819,C06095,P08695,7.0,2021-03-10
ORD009583,C00515,P00813,12.0,2024-02-14
ORD008258,C01188,P08313,11.0,2024-10-17
ORD002500,C03190,P05886,4.0,2023-12-05
ORD010035,C06846,P01075,17.0,2023-06-02
ORD000759,C08857,P10019,18.0,2022-04-03
ORD004535,C01836,P08329,9.0,2024-10-01
ORD005767,C04543,P04963,6.0,2022-08-18
ORD002285,C02005,P04082,3.0,2023-09-12
ORD001909,C10201,P10157,2.0,2024-03-28
ORD001149,C10168,P07285,9.0,2022-05-06
ORD000103,C09871,P06266,18.0,2022-12-23
ORD001685,C06684,P03279,4.0,2021-12-11
ORD009511,C05224,P05832,14.0,2022-11-25
ORD002876,C00869,P04770,9.0,2023-05-02
ORD007069,C09072,P01862,15.0,2022-01-20
ORD002416,C06100,P01436,5.0,2022-10-19
ORD009213,C03489,P10010,14.0,2022-07-29
ORD006708,C06790,P10688,7.0,2021-05-26
ORD009747,C05783,P09921,4.0,2022-03-03
ORD002849,C02329,P06949,19.0,2021-02-05
ORD000251,C01603,P09601,5.0,2022-01-06
ORD003434,C08880,P01518,12.0,2024-02-19
ORD004427,C07940,P05318,11.0,2024-10-30
ORD000356,C08744,P01273,9.0,2024-10-08
ORD001642,C05955,P08101,7.0,2023-07-29
ORD009657,C09543,P10675,12.0,2022-11-01
ORD009850,C06213,P07080,16.0,2021-06-30
ORD000256,C08335,P10315,13.0,2022-05-31
ORD010055,C08548,P06881,9.0,2023-12-23
ORD005854,C10636,P05707,17.0,2021-03-25
ORD002081,C07646,P02048,2.0,2024-09-21
ORD010648,C05970,P07121,13.0,2022-11-12
ORD007858,C03131,P00230,1.0,2023-09-15
ORD005789,C01339,P00283,15.0,2024-06-07
ORD008148,C06614,P02570,3.0,2023-09-29
ORD006160,C07865,P00196,17.0,2022-12-25
ORD002562,C10583,P09119,2.0,2022-12-14
ORD002795,C06407,P00508,9.0,2022-05-26
ORD000145,C01003,P03548,4.0,2023-09-24
ORD001870,C01317,P01422,18.0,2021-07-28
ORD001816,C08037,P07010,6.0,2023-02-10
ORD000351,C03722,P08207,11.0,2024-07-05
ORD004780,C00648,P05962,1.0,2022-01-02
ORD002272,C07904,P00796,2.0,2023-02-23
ORD010647,C09732,P03084,3.0,2023-12-12
ORD007071,C06654,P10133,4.0,2021-02-23
ORD002051,C05971,P00698,6.0,2021-06-25
ORD009564,C02498,P01355,19.0,2023-03-05
ORD005841,C06210,P00226,17.0,2024-10-06
ORD006328,C06361,P09936,3.0,2022-12-16
ORD001640,C02204,P06582,13.0,2023-06-22
ORD007352,C01466,P05180,5.0,2022-09-08
ORD001730,C07836,P02230,4.0,2023-09-08
ORD002720,C06915,P06985,20.0,2023-03-01
ORD006272,C09178,P00300,16.0,2022-05-15
ORD001485,C04288,P02831,13.0,2024-08-26
ORD006569,C09516,P08881,6.0,2022-08-27
ORD002122,C03244,P07020,16.0,2022-05-07
ORD007650,C04219,P00704,2.0,2024-03-26
ORD006250,C01158,P08148,9.0,2021-05-26
ORD000858,C10286,P06448,18.0,2024-05-17
ORD001728,C03379,P03536,20.0,2023-08-22
ORD006898,C06887,P04244,11.0,2022-10-30
ORD002581,C01747,P09401,14.0,2021-04-17
ORD004625,C08936,P05237,16.0,2021-08-06
ORD005196,C02782,P04363,20.0,2023-08-25
ORD001091,C08977,P04150,12.0,2022-11-22
ORD001340,C10751,P09721,17.0,2021-12-01
ORD004051,C04537,P07199,12.0,2024-08-12
ORD004465,C03025,P01186,5.0,2022-05-26
ORD001787,C04489,P02235,18.0,2023-11-08
ORD007097,C06584,P09708,5.0,2024-11-26
ORD006962,C03944,P00765,19.0,2023-08-19
ORD008950,C05010,P04170,16.0,2023-10-27
ORD002250,C02167,P06714,18.0,2023-09-03
ORD010352,C05622,P08663,8.0,2021-04-22
ORD006672,C06738,P00244,6.0,2023-11-08
ORD010491,C01772,P02294,17.0,2022-03-10
ORD002743,C05569,P03252,20.0,2023-01-16
ORD006912,C10419,P07361,1.0,2022-03-17
ORD001692,C09516,P09589,2.0,2023-03-14
ORD002324,C07920,P02167,1.0,2024-06-18
ORD003318,C03819,P03759,16.0,2024-12-02
ORD007875,C00809,P05130,19.0,2023-04-04
ORD004604,C10138,P08841,20.0,2024-08-11
ORD006834,C09980,P10528,4.0,2024-08-05
ORD009165,C07517,P05566,8.0,2024-05-07
ORD001809,C09448,P03758,16.0,2022-12-04
ORD005109,C00557,P09546,3.0,2024-11-29
ORD001195,C03945,P09673,6.0,2023-04-12
ORD005429,C01004,P02586,12.0,2023-02-12
ORD006145,C07436,P02441,8.0,2023-12-03
ORD001724,C09215,P10016,20.0,2021-12-27
ORD009327,C05495,P08375,6.0,2023-09-05
ORD010241,C05199,P09854,14.0,2022-04-18
ORD009676,C03637,P06992,20.0,2022-10-26
ORD008012,C00423,P03400,16.0,2024-01-11
ORD001871,C05215,P08232,7.0,2023-07-07
ORD010578,C04748,P09468,9.0,2021-08-13
ORD009683,C00859,P05636,7.0,2024-02-28
ORD009559,C08812,P09413,7.0,2023-09-03
ORD007393,C01947,P05171,18.0,2022-07-13
ORD009958,C10155,P00962,4.0,2021-05-01
ORD002735,C03198,P02002,11.0,2021-11-29
ORD003986,C06040,P07653,1.0,2024-09-21
ORD003848,C03462,P08655,10.0,2022-08-04
ORD008075,C05223,P01155,6.0,2024-05-26
ORD007627,C09546,P10434,18.0,2023-09-26
ORD002002,C04022,P06120,7.0,2021-03-27
ORD008512,C03731,P09483,6.0,2024-07-16
ORD001073,C02218,P04972,15.0,2024-10-02
ORD003144,C01256,P04196,17.0,2023-08-31
ORD006067,C09335,P01046,11.0,2022-08-19
ORD001715,C09802,P04279,12.0,2022-06-13
ORD000838,C04978,P09953,15.0,2021-04-05
ORD000184,C01869,P04735,9.0,2024-02-06
ORD006140,C05407,P03707,1.0,2024-03-22
ORD009177,C05506,P02189,17.0,2024-04-22
ORD003011,C04896,P05681,20.0,2023-11-12
ORD009237,C03940,P10161,17.0,2023-06-16
ORD009984,C00343,P04490,10.0,2022-09-26
ORD000857,C08778,P07274,4.0,2022-10-27
ORD001201,C00125,P03031,5.0,2021-04-03
ORD000474,C08593,P06340,6.0,2021-12-06
ORD008844,C09195,P08452,3.0,2024-07-13
ORD006440,C00174,P00723,14.0,2024-01-01
ORD008061,C03811,P09409,18.0,2023-03-29
ORD_BAD0048,C00052,P01568,0.0,2023-06-01
ORD003362,C03374,P09385,14.0,2022-04-12
ORD007160,C09301,P01835,3.0,2023-04-03
ORD002279,C05309,P04057,15.0,2023-04-21
ORD006603,C03952,P07190,4.0,2021-09-17
ORD004490,C08219,P07162,14.0,2021-09-07
ORD000499,C00544,P09691,20.0,2024-01-12
ORD000207,C02085,P07570,6.0,2023-10-08
ORD009366,C08391,P10272,7.0,2024-11-01
ORD003989,C00203,P07684,18.0,2024-08-20
ORD004755,C10073,P09395,10.0,2021-06-21
ORD008549,C08333,P05575,3.0,2023-02-14
ORD001320,C06608,P08460,11.0,2023-02-21
ORD002093,C05146,P02485,8.0,2021-10-24
ORD001606,C00732,P01238,8.0,2024-01-31
ORD006520,C05662,P00221,12.0,2021-09-08
ORD007673,C06330,P03979,2.0,2024-11-06
ORD004158,C08714,P09710,7.0,2024-04-30
ORD007816,C03012,P09641,9.0,2024-11-27
ORD000566,C07913,P00698,20.0,2021-12-11
ORD005472,C00592,P09210,13.0,2023-12-25
ORD002955,C00930,P08489,12.0,2024-11-20
ORD005002,C08089,P00153,3.0,2023-10-26
ORD008883,C04661,P10432,11.0,2024-09-29
ORD003299,C00956,P03551,5.0,2023-03-08
ORD007109,C02679,P09228,13.0,2022-01-04
ORD003670,C08029,P06482,16.0,2024-09-09
ORD009860,C03931,P10508,8.0,2022-12-11
ORD007570,C07531,P08482,10.0,2021-08-24
ORD001049,C06870,P07898,7.0,2024-11-05
ORD002238,C00840,P07932,19.0,2023-08-27
ORD004850,C08656,P08124,12.0,2024-08-14
ORD006616,C05062,P00230,15.0,2023-12-03
ORD006762,C08448,P10011,16.0,2022-10-12
ORD008228,C10780,P00774,20.0,2021-05-17
ORD000125,C05339,P00280,4.0,2022-07-20
ORD000845,C03573,P01641,11.0,2022-11-06
ORD008969,C06373,P02255,11.0,2023-08-24
ORD003045,C02074,P02789,18.0,2022-12-07
ORD009146,C04479,P02629,18.0,2021-05-31
ORD006846,C04289,P00983,12.0,2024-10-29
ORD006479,C09381,P06650,12.0,2024-01-15
ORD006771,C06298,P02881,9.0,2024-10-02
ORD008324,C08762,P00979,6.0,2021-02-16
ORD010176,C10571,P03549,5.0,2024-02-22
ORD003682,C05159,P03720,20.0,2022-06-14
ORD004152,C04786,P00849,1.0,2022-05-09
ORD006877,C07968,P07758,2.0,2023-12-25
ORD007625,C08814,P03895,10.0,2024-04-10
ORD005227,C01804,P08608,13.0,2021-11-26
ORD000809,C10285,P10450,15.0,2021-04-24
ORD006852,C00891,P00346,20.0,2023-10-23
ORD004951,C04700,P01678,20.0,2021-05-16
ORD005150,C06431,P07226,8.0,2024-07-15
ORD000198,C07518,P03008,9.0,2022-07-27
ORD001914,C08816,P03368,4.0,2024-04-18
ORD001791,C07373,P09651,18.0,2024-06-05
ORD006706,C03352,P04346,9.0,2021-04-25
ORD004503,C00111,P04743,9.0,2023-11-14
ORD000709,C01662,P02143,4.0,2021-11-18
ORD007253,C00342,P02696,10.0,2022-08-21
ORD000881,C00393,P07645,7.0,2022-09-07
ORD005860,C03862,P05726,3.0,2022-08-31
ORD004244,C08302,P07808,8.0,2021-03-21
ORD004009,C07367,P03315,11.0,2024-05-02
ORD001257,C03000,P04582,11.0,2022-12-09
ORD000330,C05932,P07809,14.0,2021-03-06
ORD000981,C04642,P05461,5.0,2022-03-20
ORD007866,C09110,P10454,13.0,2024-03-16
ORD001846,C08232,P05477,5.0,2024-04-18
ORD000879,C05685,P10270,9.0,2024-01-06
ORD006143,C06478,P04840,6.0,2023-09-28
ORD005684,C08997,P03000,16.0,2021-01-20
ORD001859,C05851,P08295,5.0,2022-05-11
ORD002260,C00533,P06667,18.0,2024-08-30
ORD002526,C08733,P00518,5.0,2023-02-18
ORD004204,C09525,P06933,8.0,2023-10-17
ORD006681,C02194,P09882,16.0,2023-07-27
ORD006028,C07225,P03814,12.0,2021-11-19
ORD001103,C05965,P08272,10.0,2021-10-26
ORD009554,C06468,P10296,12.0,2023-02-10
ORD002860,C09032,P10635,7.0,2024-11-05
ORD001383,C03986,P06904,2.0,2021-08-22
ORD003469,C05585,P09831,14.0,2024-02-11
ORD001845,C04467,P04700,8.0,2022-08-08
ORD010415,C00050,P10457,11.0,2023-11-19
ORD007073,C10678,P05800,14.0,2021-08-12
ORD005681,C00606,P07770,3.0,2022-01-09
ORD009377,C08399,P09378,16.0,2023-03-17
ORD004815,C06942,P03203,20.0,2023-12-19
ORD001498,C03255,P04386,17.0,2022-02-11
ORD007788,C01681,P07455,11.0,2021-02-01
ORD004107,C05580,P09786,3.0,2022-11-05
ORD001246,C09822,P10793,17.0,2023-02-18
ORD001624,C01634,P00826,16.0,2021-01-19
ORD000725,C01263,P03276,9.0,2024-03-24
ORD002113,C00512,P10798,2.0,2021-08-03
ORD000220,C00356,P02780,2.0,2024-01-23
ORD007164,C03334,P03832,16.0,2024-08-22
ORD001878,C02413,P10062,1.0,2023-02-03
ORD007292,C02166,P00494,20.0,2022-09-19
ORD007448,C03159,P00188,1.0,2021-06-04
ORD005456,C06652,P05292,10.0,2024-09-05
ORD003762,C01925,P02392,20.0,2023-01-02
ORD006526,C00684,P04504,12.0,2021-05-19
ORD007010,C03643,P06290,8.0,2024-09-15
ORD010685,C00149,P06626,12.0,2024-02-16
ORD000136,C02635,P03721,13.0,2021-02-08
ORD007265,C08958,P01890,17.0,2023-08-13
ORD006032,C01793,P03930,1.0,2021-11-04
ORD003999,C10710,P07658,2.0,2021-04-11
ORD002730,C06765,P02785,17.0,2021-01-08
ORD004846,C06348,P04724,6.0,2024-04-16
ORD010194,C06827,P02410,14.0,2022-08-19
ORD005980,C02541,P00429,2.0,2022-11-30
ORD007516,C06358,P10265,13.0,2021-03-11
ORD001399,C01502,P08108,5.0,2024-09-08
ORD002066,C03376,P01644,14.0,2022-07-19
ORD010310,C08614,P00784,1.0,2023-10-28
ORD007366,C01033,P10426,16.0,2022-05-19
ORD010033,C09952,P10291,17.0,2024-08-15
ORD007312,C10637,P02673,18.0,2023-09-01
ORD000802,C09728,P00384,14.0,2021-11-09
ORD007989,C10416,P09575,20.0,2021-03-28
ORD006918,C00130,P08602,1.0,2024-11-14
ORD005536,C02421,P04444,18.0,2023-09-29
ORD009405,C08143,P08204,2.0,2023-05-11
ORD010387,C10315,P09676,4.0,2022-08-20
ORD008323,C07857,P10537,6.0,2024-03-06
ORD005824,C05505,P06780,2.0,2023-03-29
ORD008027,C04401,P10620,2.0,2021-12-13
ORD008352,C10092,P04632,16.0,2022-10-06
ORD005032,C02158,P04273,12.0,2021-06-02
ORD002472,C00800,P10254,15.0,2022-03-06
ORD003830,C07726,P09162,11.0,2021-11-21
ORD002868,C03821,P10689,15.0,2023-06-30
ORD004207,C00265,P08767,17.0,2023-04-05
ORD006393,C07296,P03492,15.0,2022-03-13
ORD003761,C07585,P03416,6.0,2021-02-22
ORD002149,C10309,P10308,9.0,2023-02-13
ORD004778,C06999,P03203,13.0,2023-12-30
ORD009108,C09480,P06336,14.0,2023-03-13
ORD005730,C07945,P04755,7.0,2024-01-31
ORD000319,C05800,P00170,1.0,2024-03-18
ORD000826,C01783,P02956,4.0,2024-07-17
ORD_BAD0080,C03739,P04999,0.0,2023-06-01
ORD007064,C09438,P05676,10.0,2021-05-22
ORD009056,C07519,P09684,2.0,2024-02-05
ORD010051,C02344,P07553,20.0,2024-02-29
ORD000375,C04375,P06961,19.0,2023-11-09
ORD001095,C07972,P01066,15.0,2024-04-10
ORD009562,C03699,P07564,5.0,2024-03-07
ORD007862,C07478,P04672,15.0,2024-07-14
ORD003545,C05093,P04841,6.0,2021-09-20
ORD009714,C01170,P04021,8.0,2024-08-11
ORD003514,C05574,P02481,11.0,2023-03-11
ORD000739,C08180,P08565,13.0,2022-10-23
ORD005058,C09962,P08534,10.0,2021-05-13
ORD009609,C06424,P01585,10.0,2023-02-28
ORD007894,C10798,P00491,15.0,2023-12-10
ORD000918,C01803,P09005,13.0,2022-05-20
ORD006757,C00046,P05422,7.0,2023-10-13
ORD006491,C06382,P05286,18.0,2022-08-23
ORD009170,C01836,P04609,7.0,2023-11-03
ORD009969,C03733,P01337,13.0,2023-10-12
ORD000341,C02757,P03589,9.0,2022-12-09
ORD009426,C10557,P07267,8.0,2021-07-20
ORD010162,C02703,P03015,13.0,2022-09-24
