product_id,product_name,category,price
P07032,Jollof Rice Seasoning Pack,Food & Beverage,2393.02
P04828,Microwave Oven,Kitchen,95316.87
P01952,HP Laptop 15,Electronics,506866.1
P00126,Blender (Binatone),Kitchen,29953.72
P03721,Women's Handbag,Fashion,30986.27
P07230,Indomie Noodles (Carton),Food & Beverage,7303.29
P01370,Ankara Fabric (5 yards),Fashion,12130.38
P10587,Blood Pressure Monitor,Health,44272.05
P09859,Bluetooth Speaker,Electronics,31915.71
P09504,Canon DSLR Camera,Electronics,529487.28
P10535,Protein Powder 2kg,Health,34595.53
P08195,Yoga Mat,Sports,9357.65
P08839,Glucometer Kit,Health,29484.33
P09316,Polo Ralph Lauren T-Shirt,Apparel,34701.74
P05706,Wireless Earbuds,Electronics,24539.74
P05539,Glucometer Kit,Health,28836.19
P07192,Dove Shampoo 700ml,Beauty,6904.17
P04052,HP Laptop 15,Electronics,514015.7
P04968,Zara Casual Shirt,Apparel,28609.92
P02348,Office Chair (Executive),Furniture,90933.1
P01778,Microwave Oven,Kitchen,95868.14
P07093,Black Opal Foundation,Beauty,12386.92
P04473,Wristwatch (Casio),Fashion,38161.45
P10146,Dumbbells Set 20kg,Sports,30749.6
P10725,Tefal Non-Stick Pan,Kitchen,23776.29
P03412,Puma Training Shoes,Footwear,44037.48
P05374,Sunglasses (Ray-Ban),Fashion,61459.97
P02003,LG 43-inch TV,Electronics,245956.02
P04489,Glucometer Kit,Health,27719.06
P01558,Smart Watch,Electronics,81378.01
P06066,Polo Ralph Lauren T-Shirt,Apparel,35996.23
P01180,Indomie Noodles (Carton),Food & Beverage,8360.45
P03147,Football (Adidas),Sports,16719.15
P08085,Protein Powder 2kg,Health,30531.71
P05614,Clarks Loafers,Footwear,61427.87
P05927,Pressure Cooker 5L,Kitchen,37304.36
P05836,Multivitamin Tablets (60ct),Health,10590.38
P04728,Microwave Oven,Kitchen,87154.55
P09876,Blender (Binatone),Kitchen,35721.25
P02139,Glucometer Kit,Health,32084.67
P05699,Children's Backpack,Accessories,10041.24
P08101,iPhone 14 Pro,Electronics,723235.97
P06588,First Aid Kit,Health,8606.74
P07516,Polo Ralph Lauren T-Shirt,Apparel,36656.12
P10173,Wristwatch (Casio),Fashion,35333.94
P09777,Pressure Cooker 5L,Kitchen,34204.35
P00615,Adidas Running Shorts,Apparel,20610.44
P03379,Electric Kettle,Kitchen,12445.4
P00378,Microwave Oven,Kitchen,94665.38
P04358,Smart Watch,Electronics,68375.62
P09263,Timberland Boots,Footwear,81530.5
P08716,Polo Ralph Lauren T-Shirt,Apparel,36312.66
P08659,Bluetooth Speaker,Electronics,32964.78
P08999,Children's Backpack,Accessories,10449.38
P04749,Children's Backpack,Accessories,9927.98
P10665,Adidas Running Shorts,Apparel,16752.68
P08406,Wireless Earbuds,Electronics,24286.97
P07638,First Aid Kit,Health,8060.52
P05991,Olay Regenerist Cream,Beauty,20046.31
P06261,Adidas Ultraboost,Footwear,72986.89
P08502,HP Laptop 15,Electronics,431915.68
P09739,Glucometer Kit,Health,28355.58
P09511,Adidas Ultraboost,Footwear,70801.17
P01002,HP Laptop 15,Electronics,
P01099,Children's Backpack,Accessories,9394.0
P02891,Olay Regenerist Cream,Beauty,20557.53
P05840,Nivea Body Lotion,Beauty,4527.35
P05271,Women's Handbag,Fashion,30471.76
P03334,Ribena Blackcurrant 1L,Food & Beverage,3134.53
P07764,Clarks Loafers,Footwear,49634.67
P00091,Olay Regenerist Cream,Beauty,20334.37
P09600,Samsung Galaxy A54,Electronics,353760.1
P00984,Ribena Blackcurrant 1L,Food & Beverage,3387.97
P08138,First Aid Kit,Health,9626.07
P01075,Tefal Non-Stick Pan,Kitchen,26456.0
P10400,Samsung Galaxy A54,Electronics,283835.44
P06445,Yoga Mat,Sports,7897.04
P10186,Multivitamin Tablets (60ct),Health,10875.11
P09358,Smart Watch,Electronics,81597.18
P07916,Polo Ralph Lauren T-Shirt,Apparel,28855.06
P02136,Multivitamin Tablets (60ct),Health,13438.8
P04737,Blood Pressure Monitor,Health,45286.99
P10254,Canon DSLR Camera,Electronics,562486.09
P07869,Nike Tracksuit,Apparel,70562.42
P06912,Puma Training Shoes,Footwear,44548.91
P05649,Children's Backpack,Accessories,9154.37
P00019,Nike Tracksuit,Apparel,68944.92
P07388,First Aid Kit,Health,9706.76
P01266,Polo Ralph Lauren T-Shirt,Apparel,33750.67
P03036,Multivitamin Tablets (60ct),Health,13671.24
P05283,Nestle Milo 900g,Food & Beverage,9388.11
P10289,Glucometer Kit,Health,26728.9
P08979,Electric Kettle,Kitchen,
P09643,Black Opal Foundation,Beauty,13587.25
P01316,Polo Ralph Lauren T-Shirt,Apparel,30364.25
P03422,Men's Leather Wallet,Fashion,14731.6
P00754,Canon DSLR Camera,Electronics,548999.15
P07098,Office Chair (Executive),Furniture,87996.45
P08561,Adidas Ultraboost,Footwear,67845.31
P00755,USB-C Hub 7-in-1,Electronics,12960.56
P06223,Wristwatch (Casio),Fashion,39234.89
P00172,Men's Leather Wallet,Fashion,13401.01
P06970,Ankara Fabric (5 yards),Fashion,10639.76
P03784,Ribena Blackcurrant 1L,Food & Beverage,2723.28
P10342,Dove Shampoo 700ml,Beauty,7053.55
P01859,Bluetooth Speaker,Electronics,35278.83
P03056,Wireless Earbuds,Electronics,19699.11
P10404,Canon DSLR Camera,Electronics,537595.01
P04175,Tefal Non-Stick Pan,Kitchen,26412.11
P04837,Blood Pressure Monitor,Health,40136.32
P03810,Nike Air Max,Footwear,60843.84
P09824,Sunglasses (Ray-Ban),Fashion,58929.87
P02838,First Aid Kit,Health,9312.26
P08093,Black Opal Foundation,Beauty,12341.99
P00195,Yoga Mat,Sports,9293.79
P07173,Wristwatch (Casio),Fashion,39751.73
P03265,Adidas Running Shorts,Apparel,20427.23
P01399,Children's Backpack,Accessories,8770.99
P05319,Nike Tracksuit,Apparel,68866.64
P02408,Smart Watch,Electronics,66586.23
P10716,Polo Ralph Lauren T-Shirt,Apparel,35184.02
P10673,Wristwatch (Casio),Fashion,37822.73
P05108,Smart Watch,Electronics,86219.5
P06643,Black Opal Foundation,Beauty,13988.35
P02662,Puma Training Shoes,Footwear,50495.21
P00327,Pressure Cooker 5L,Kitchen,39435.86
P09337,Blood Pressure Monitor,Health,38756.79
P03984,Ribena Blackcurrant 1L,Food & Beverage,3092.86
P03403,LG 43-inch TV,Electronics,249174.71
P10266,Polo Ralph Lauren T-Shirt,Apparel,31295.28
P10252,HP Laptop 15,Electronics,483227.39
P05217,Levi's 501 Jeans,Apparel,40275.62
P02490,Nivea Body Lotion,Beauty,4716.94
P05694,Perfume (Hugo Boss),Beauty,75218.2
P03996,Dumbbells Set 20kg,Sports,31775.49
P06428,Microwave Oven,Kitchen,101441.6
P02547,Football (Adidas),Sports,19781.28
P00842,Dove Shampoo 700ml,Beauty,6562.64
P00529,Electric Kettle,Kitchen,14142.13
P01863,Timberland Boots,Footwear,88818.06
P04700,Samsung Galaxy A54,Electronics,288552.13
P04850,Samsung Galaxy A54,Electronics,335388.51
P07099,Children's Backpack,Accessories,8165.96
P04923,Wristwatch (Casio),Fashion,45527.86
P07225,Tefal Non-Stick Pan,Kitchen,27127.0
P05235,Protein Powder 2kg,Health,33002.56
P03112,Puma Training Shoes,Footwear,44396.81
P08210,Nike Air Max,Footwear,70356.32
P10576,Blender (Binatone),Kitchen,28583.08
P05254,Canon DSLR Camera,Electronics,493470.02
P00563,Timberland Boots,Footwear,99522.43
P05975,Tefal Non-Stick Pan,Kitchen,21617.48
P07153,LG 43-inch TV,Electronics,257224.51
P04858,Smart Watch,Electronics,77332.38
P07474,Sunglasses (Ray-Ban),Fashion,52591.7
P05184,Ribena Blackcurrant 1L,Food & Beverage,3103.86
P02070,Ankara Fabric (5 yards),Fashion,11789.93
P09597,Football (Adidas),Sports,19897.2
P07268,Zara Casual Shirt,Apparel,31019.0
P01598,Office Chair (Executive),Furniture,81488.57
P06744,Perfume (Hugo Boss),Beauty,68230.83
P00093,Black Opal Foundation,Beauty,12455.15
P04535,Protein Powder 2kg,Health,37270.12
P02922,Men's Leather Wallet,Fashion,14021.91
P07307,Portable Power Bank 20000mAh,Electronics,20797.31
P06130,Indomie Noodles (Carton),Food & Beverage,6844.58
P05914,Clarks Loafers,Footwear,59620.78
P03573,Wristwatch (Casio),Fashion,43772.34
P08260,Nike Air Max,Footwear,66259.14
P04909,Bluetooth Speaker,Electronics,31907.43
P08091,Olay Regenerist Cream,Beauty,17758.75
P01568,Zara Casual Shirt,Apparel,31852.45
P10753,LG 43-inch TV,Electronics,265696.99
P00811,Adidas Ultraboost,Footwear,73420.39
P01731,Golden Penny Semovita 5kg,Food & Beverage,4582.59
P06192,Dove Shampoo 700ml,Beauty,7010.2
P03506,Wireless Earbuds,Electronics,19049.61
P01069,Nike Tracksuit,Apparel,61277.47
P09668,Zara Casual Shirt,Apparel,31191.79
P07128,Microwave Oven,Kitchen,105255.55
P08043,Black Opal Foundation,Beauty,14846.48
P10658,Smart Watch,Electronics,72593.36
P02942,Dove Shampoo 700ml,Beauty,5553.1
P05403,LG 43-inch TV,Electronics,303492.68
P00380,Indomie Noodles (Carton),Food & Beverage,7019.91
P05496,Dumbbells Set 20kg,Sports,33306.62
P02159,Bluetooth Speaker,Electronics,33017.23
P08332,Jollof Rice Seasoning Pack,Food & Beverage,2390.4
P09041,Olay Regenerist Cream,Beauty,21149.31
P06858,Smart Watch,Electronics,77630.44
P01077,Pressure Cooker 5L,Kitchen,40110.86
P01057,Portable Power Bank 20000mAh,Electronics,16686.83
P00795,Yoga Mat,Sports,7578.77
P02839,Glucometer Kit,Health,25498.59
P02783,Nestle Milo 900g,Food & Beverage,7497.21
P07550,Samsung Galaxy A54,Electronics,339231.85
P09794,Perfume (Hugo Boss),Beauty,75747.92
P04976,Blender (Binatone),Kitchen,28812.09
P02572,Men's Leather Wallet,Fashion,14502.03
P04227,Pressure Cooker 5L,Kitchen,42830.28
P03160,Nike Air Max,Footwear,71946.18
P01857,Portable Power Bank 20000mAh,Electronics,20417.42
P08390,Nivea Body Lotion,Beauty,5169.76
P00780,Indomie Noodles (Carton),Food & Beverage,7153.11
P05125,Tefal Non-Stick Pan,Kitchen,22702.48
P08427,Pressure Cooker 5L,Kitchen,36073.74
P00517,Levi's 501 Jeans,Apparel,42783.66
P02671,Women's Handbag,Fashion,28699.14
P03281,Golden Penny Semovita 5kg,Food & Beverage,3874.03
P02554,Canon DSLR Camera,Electronics,536514.48
P05266,Polo Ralph Lauren T-Shirt,Apparel,30141.43
P06627,Pressure Cooker 5L,Kitchen,43382.05
P04721,Women's Handbag,Fashion,26492.1
P01746,Dumbbells Set 20kg,Sports,35223.62
P04816,Polo Ralph Lauren T-Shirt,Apparel,27891.68
P01954,Canon DSLR Camera,Electronics,480288.23
P01646,Dumbbells Set 20kg,Sports,37332.89
P01852,HP Laptop 15,Electronics,432973.79
P07034,Ribena Blackcurrant 1L,Food & Beverage,3233.59
P05301,iPhone 14 Pro,Electronics,734972.61
P09855,USB-C Hub 7-in-1,Electronics,13841.39
P03304,Canon DSLR Camera,Electronics,632054.92
P00424,Sunglasses (Ray-Ban),Fashion,54250.55
P00788,First Aid Kit,Health,8859.8
P03440,Nivea Body Lotion,Beauty,4900.68
P06239,Glucometer Kit,Health,27558.41
P03493,Black Opal Foundation,Beauty,14679.56
P09008,Smart Watch,Electronics,81592.11
P10048,Office Chair (Executive),Furniture,83829.75
P05174,Sunglasses (Ray-Ban),Fashion,49191.54
P10370,Ankara Fabric (5 yards),Fashion,11341.16
P05549,Children's Backpack,Accessories,8214.87
P08203,LG 43-inch TV,Electronics,283227.26
P08177,Pressure Cooker 5L,Kitchen,42300.72
P06358,Smart Watch,Electronics,82407.33
P01241,Olay Regenerist Cream,Beauty,16691.07
P09922,Men's Leather Wallet,Fashion,13664.88
P08672,Men's Leather Wallet,Fashion,13148.07
P06436,Multivitamin Tablets (60ct),Health,11971.54
P04284,Ribena Blackcurrant 1L,Food & Beverage,3405.3
P07130,Indomie Noodles (Carton),Food & Beverage,7109.94
P09649,Children's Backpack,Accessories,10139.03
P10388,First Aid Kit,Health,8523.33
P03362,Puma Training Shoes,Footwear,43277.64
P00731,Golden Penny Semovita 5kg,Food & Beverage,3582.14
P02263,Timberland Boots,Footwear,88426.79
P01684,Ribena Blackcurrant 1L,Food & Beverage,3567.09
P00925,Tefal Non-Stick Pan,Kitchen,28058.37
P09262,Puma Training Shoes,Footwear,41586.35
P00231,Golden Penny Semovita 5kg,Food & Beverage,3748.01
P00268,Zara Casual Shirt,Apparel,24270.37
P00435,Protein Powder 2kg,Health,40024.89
P08891,Olay Regenerist Cream,Beauty,17823.36
P01610,Nike Air Max,Footwear,67058.14
P03734,Ribena Blackcurrant 1L,Food & Beverage,2756.51
P06530,Indomie Noodles (Carton),Food & Beverage,6633.72
P03910,Nike Air Max,Footwear,72999.51
P01681,Golden Penny Semovita 5kg,Food & Beverage,4771.43
P04640,Nivea Body Lotion,Beauty,4916.36
P08652,HP Laptop 15,Electronics,487638.39
P05733,Nestle Milo 900g,Food & Beverage,8541.16
P03494,Perfume (Hugo Boss),Beauty,70721.07
P07546,Dumbbells Set 20kg,Sports,33122.78
P07562,Puma Training Shoes,Footwear,44739.84
P04192,Dove Shampoo 700ml,Beauty,6782.78
P01579,Electric Kettle,Kitchen,13096.99
P03708,Smart Watch,Electronics,65336.8
P10712,Puma Training Shoes,Footwear,
P05098,Office Chair (Executive),Furniture,92681.21
P09421,Women's Handbag,Fashion,31850.91
P06925,Tefal Non-Stick Pan,Kitchen,24118.1
P07611,Adidas Ultraboost,Footwear,67453.63
P09828,Microwave Oven,Kitchen,93433.98
P07299,Children's Backpack,Accessories,10825.48
P07548,Office Chair (Executive),Furniture,82465.51
P03758,Smart Watch,Electronics,72300.77
P06911,Adidas Ultraboost,Footwear,77163.72
P03371,Women's Handbag,Fashion,31479.04
P02605,USB-C Hub 7-in-1,Electronics,14483.92
P02655,USB-C Hub 7-in-1,Electronics,15285.93
P01178,Microwave Oven,Kitchen,90859.72
P04068,Zara Casual Shirt,Apparel,25633.37
P03994,Perfume (Hugo Boss),Beauty,71540.38
P05636,Multivitamin Tablets (60ct),Health,10605.41
P05270,Ankara Fabric (5 yards),Fashion,13549.79
P07148,Office Chair (Executive),Furniture,81053.59
P02276,Blender (Binatone),Kitchen,34770.27
P02755,USB-C Hub 7-in-1,Electronics,14099.82
P09818,Zara Casual Shirt,Apparel,26684.8
P03105,USB-C Hub 7-in-1,Electronics,16374.51
P02015,Adidas Running Shorts,Apparel,19238.34
P03761,Adidas Ultraboost,Footwear,71570.51
P03045,Yoga Mat,Sports,8423.02
P05427,Pressure Cooker 5L,Kitchen,43675.89
P08689,Glucometer Kit,Health,31772.81
P07721,Women's Handbag,Fashion,23851.4
P06803,LG 43-inch TV,Electronics,287019.64
P03902,HP Laptop 15,Electronics,428213.8
P10359,Bluetooth Speaker,Electronics,34859.37
P04815,Adidas Running Shorts,Apparel,16675.52
P05651,iPhone 14 Pro,Electronics,792641.47
P03654,Canon DSLR Camera,Electronics,551381.85
P09232,Jollof Rice Seasoning Pack,Food & Beverage,2199.82
P00028,Microwave Oven,Kitchen,90000.01
P06115,Adidas Running Shorts,Apparel,15714.94
P09040,Nivea Body Lotion,Beauty,3941.75
P05760,Nike Air Max,Footwear,69259.4
P09593,Black Opal Foundation,Beauty,12717.03
P09390,Nivea Body Lotion,Beauty,4816.87
P02929,Electric Kettle,Kitchen,11218.34
P02181,Golden Penny Semovita 5kg,Food & Beverage,4757.75
P02767,Levi's 501 Jeans,Apparel,43746.78
P01345,Yoga Mat,Sports,9218.65
P00401,iPhone 14 Pro,Electronics,818334.53
P03987,Blood Pressure Monitor,Health,43314.42
P02539,Glucometer Kit,Health,27193.31
P07514,Clarks Loafers,Footwear,47427.95
P07636,Multivitamin Tablets (60ct),Health,10560.03
P09299,Children's Backpack,Accessories,9236.08
P04162,Puma Training Shoes,Footwear,49607.43
P06755,USB-C Hub 7-in-1,Electronics,16474.2
P10338,First Aid Kit,Health,7420.19
P09689,Glucometer Kit,Health,29995.0
P06258,Smart Watch,Electronics,76450.39
P05087,Blood Pressure Monitor,Health,45831.47
P01393,Black Opal Foundation,Beauty,15506.79
P05081,Golden Penny Semovita 5kg,Food & Beverage,3987.63
P05582,Jollof Rice Seasoning Pack,Food & Beverage,2375.55
P06204,Canon DSLR Camera,Electronics,476638.93
P07619,Nike Tracksuit,Apparel,57282.97
P01086,Multivitamin Tablets (60ct),Health,10518.34
P09400,Samsung Galaxy A54,Electronics,300416.49
P09595,Yoga Mat,Sports,7793.74
P02151,iPhone 14 Pro,Electronics,766509.23
P07251,iPhone 14 Pro,Electronics,748424.94
P00851,iPhone 14 Pro,Electronics,930068.83
P08656,Wireless Earbuds,Electronics,25071.06
P02985,Protein Powder 2kg,Health,32196.28
P05528,Microwave Oven,Kitchen,108541.19
P03742,Dove Shampoo 700ml,Beauty,6092.16
P03643,Black Opal Foundation,Beauty,12628.11
P01494,Perfume (Hugo Boss),Beauty,71821.28
P05153,LG 43-inch TV,Electronics,291048.06
P01982,Jollof Rice Seasoning Pack,Food & Beverage,2839.0
P08728,Microwave Oven,Kitchen,105361.66
P00058,Smart Watch,Electronics,83059.98
P03340,Nivea Body Lotion,Beauty,4219.57
P06029,Electric Kettle,Kitchen,10702.66
P03889,Glucometer Kit,Health,31103.5
P01960,Nike Air Max,Footwear,72210.11
P09903,LG 43-inch TV,Electronics,309787.28
P04609,Bluetooth Speaker,Electronics,31652.95
P02715,Adidas Running Shorts,Apparel,16765.96
P10069,Nike Tracksuit,Apparel,53381.63
P09253,LG 43-inch TV,Electronics,241132.56
P03318,Zara Casual Shirt,Apparel,31920.53
P06479,Electric Kettle,Kitchen,11079.74
P07214,Clarks Loafers,Footwear,60667.84
P09230,Indomie Noodles (Carton),Food & Beverage,7685.93
P04999,Children's Backpack,Accessories,8550.95
P07086,Multivitamin Tablets (60ct),Health,13656.41
P04028,Microwave Oven,Kitchen,84703.38
P05493,Black Opal Foundation,Beauty,11971.91
P10486,Multivitamin Tablets (60ct),Health,10860.0
P09757,Portable Power Bank 20000mAh,Electronics,20437.78
P06519,Nike Tracksuit,Apparel,63348.87
P07970,Ankara Fabric (5 yards),Fashion,11845.36
P02967,Levi's 501 Jeans,Apparel,47901.21
P05369,Nike Tracksuit,Apparel,63337.3
P05848,Office Chair (Executive),Furniture,94852.9
P07323,Wristwatch (Casio),Fashion,37799.99
P02292,Dove Shampoo 700ml,Beauty,5556.7
P08485,Protein Powder 2kg,Health,38589.46
P10621,Women's Handbag,Fashion,32144.29
P09893,Black Opal Foundation,Beauty,14233.29
P06750,Samsung Galaxy A54,Electronics,306965.47
P01984,Ribena Blackcurrant 1L,Food & Beverage,3300.34
P04793,Black Opal Foundation,Beauty,12697.86
P05669,Nike Tracksuit,Apparel,58076.76
P04268,Zara Casual Shirt,Apparel,26520.63
P09357,Portable Power Bank 20000mAh,Electronics,16575.91
P08817,Levi's 501 Jeans,Apparel,
P07684,Ribena Blackcurrant 1L,Food & Beverage,3328.19
P04199,Children's Backpack,Accessories,8497.81
P09886,Multivitamin Tablets (60ct),Health,11174.01
P06009,Bluetooth Speaker,Electronics,35498.52
P05767,Levi's 501 Jeans,Apparel,39873.75
P09066,Polo Ralph Lauren T-Shirt,Apparel,31962.85
P07036,Multivitamin Tablets (60ct),Health,13075.29
P03049,Children's Backpack,Accessories,10183.57
P07403,LG 43-inch TV,Electronics,280306.56
P01254,Canon DSLR Camera,Electronics,597850.7
P02271,Women's Handbag,Fashion,28202.32
P05903,LG 43-inch TV,Electronics,290486.56
P01555,USB-C Hub 7-in-1,Electronics,14158.98
P01888,First Aid Kit,Health,9226.17
P03354,Canon DSLR Camera,Electronics,594320.84
P03848,Office Chair (Executive),Furniture,80075.92
P06348,Office Chair (Executive),Furniture,87308.06
P04242,Dove Shampoo 700ml,Beauty,6467.82
P01187,Blood Pressure Monitor,Health,50434.43
P06875,Tefal Non-Stick Pan,Kitchen,28635.92
P10383,Nestle Milo 900g,Food & Beverage,8983.92
P01542,Dove Shampoo 700ml,Beauty,5940.13
P00637,Blood Pressure Monitor,Health,41786.93
P06118,Zara Casual Shirt,Apparel,30195.37
P04099,Children's Backpack,Accessories,9130.76
P04084,Ribena Blackcurrant 1L,Food & Beverage,3582.69
P04551,iPhone 14 Pro,Electronics,775307.29
P08887,Blood Pressure Monitor,Health,44924.09
P03377,Pressure Cooker 5L,Kitchen,34604.5
P10380,Indomie Noodles (Carton),Food & Beverage,7740.33
P03512,Puma Training Shoes,Footwear,46757.44
P06025,Tefal Non-Stick Pan,Kitchen,26088.9
P05858,Smart Watch,Electronics,69605.15
P03569,Nike Tracksuit,Apparel,60896.98
P08872,Men's Leather Wallet,Fashion,13045.71
P02931,Golden Penny Semovita 5kg,Food & Beverage,4642.87
P08748,Office Chair (Executive),Furniture,79156.79
P09473,Wristwatch (Casio),Fashion,42035.32
P06941,Olay Regenerist Cream,Beauty,18958.18
P05433,Nestle Milo 900g,Food & Beverage,9953.95
P06243,Black Opal Foundation,Beauty,14701.85
P02726,Blender (Binatone),Kitchen,36188.8
P07939,Glucometer Kit,Health,29804.87
P01378,Microwave Oven,Kitchen,88803.99
P08038,First Aid Kit,Health,8992.69
P01877,Pressure Cooker 5L,Kitchen,40319.78
P02557,Portable Power Bank 20000mAh,Electronics,16969.27
P01464,Clarks Loafers,Footwear,58617.13
P03858,Smart Watch,Electronics,71347.87
P01381,Golden Penny Semovita 5kg,Food & Beverage,4691.94
P02280,Indomie Noodles (Carton),Food & Beverage,6693.29
P02418,Zara Casual Shirt,Apparel,30692.08
P02340,Nivea Body Lotion,Beauty,4177.38
P05983,Nestle Milo 900g,Food & Beverage,8553.77
P06078,Microwave Oven,Kitchen,100619.93
P01043,Black Opal Foundation,Beauty,14978.82
P08736,Multivitamin Tablets (60ct),Health,12763.58
P04886,Multivitamin Tablets (60ct),Health,11766.7
P03108,Smart Watch,Electronics,80471.67
P00723,Wristwatch (Casio),Fashion,43708.49
P09213,Timberland Boots,Footwear,92432.66
P07735,Protein Powder 2kg,Health,39522.61
P05414,Clarks Loafers,Footwear,54667.76
P04151,iPhone 14 Pro,Electronics,877493.5
P00688,First Aid Kit,Health,9638.18
P09190,Nivea Body Lotion,Beauty,4159.82
P05419,Nike Tracksuit,Apparel,58137.09
P08192,Dove Shampoo 700ml,Beauty,5788.99
P07682,Jollof Rice Seasoning Pack,Food & Beverage,2410.95
P02167,Levi's 501 Jeans,Apparel,50643.15
P06082,Jollof Rice Seasoning Pack,Food & Beverage,2604.31
P05838,First Aid Kit,Health,9297.13
P09735,Protein Powder 2kg,Health,30624.67
P02757,Portable Power Bank 20000mAh,Electronics,18110.14
P07857,Portable Power Bank 20000mAh,Electronics,19163.45
P01006,Wireless Earbuds,Electronics,23332.12
P05002,HP Laptop 15,Electronics,415159.95
P00079,Electric Kettle,Kitchen,12223.98
P04079,Electric Kettle,Kitchen,14010.1
P00046,Dumbbells Set 20kg,Sports,35874.24
P08388,First Aid Kit,Health,9209.65
P00394,Perfume (Hugo Boss),Beauty,85742.21
P10193,Black Opal Foundation,Beauty,14122.31
P10345,Yoga Mat,Sports,8078.64
P07728,Microwave Oven,Kitchen,94844.23
P01664,Clarks Loafers,Footwear,57869.47
P01282,Jollof Rice Seasoning Pack,Food & Beverage,2220.39
P02915,Adidas Running Shorts,Apparel,17316.76
P03132,Jollof Rice Seasoning Pack,Food & Beverage,2859.65
P10679,Electric Kettle,Kitchen,11372.38
P09215,Adidas Running Shorts,Apparel,19398.98
P07966,Polo Ralph Lauren T-Shirt,Apparel,28137.52
P08552,HP Laptop 15,Electronics,390486.54
P04269,Nike Tracksuit,Apparel,56010.77
P07951,iPhone 14 Pro,Electronics,784712.0
P03665,Adidas Running Shorts,Apparel,17974.49
P07870,Ankara Fabric (5 yards),Fashion,12044.97
P08797,Football (Adidas),Sports,19494.46
P08414,Clarks Loafers,Footwear,51916.21
P09663,Timberland Boots,Footwear,86933.31
P04105,USB-C Hub 7-in-1,Electronics,13517.49
P01161,Adidas Ultraboost,Footwear,80077.07
P10299,Children's Backpack,Accessories,10565.37
P05289,Glucometer Kit,Health,27243.0
P05020,Ankara Fabric (5 yards),Fashion,12814.45
P06577,Pressure Cooker 5L,Kitchen,43491.4
P06670,Ankara Fabric (5 yards),Fashion,11206.55
P07052,HP Laptop 15,Electronics,511302.72
P00005,USB-C Hub 7-in-1,Electronics,15017.18
P05138,First Aid Kit,Health,9558.59
P05347,Football (Adidas),Sports,17409.73
P09878,Microwave Oven,Kitchen,92106.44
P07621,Women's Handbag,Fashion,31268.89
P01955,USB-C Hub 7-in-1,Electronics,13322.77
P07281,Golden Penny Semovita 5kg,Food & Beverage,3767.3
P07205,USB-C Hub 7-in-1,Electronics,14781.63
P10276,Blender (Binatone),Kitchen,28502.04
P09249,Children's Backpack,Accessories,9034.53
P00498,Office Chair (Executive),Furniture,87574.06
P04054,Canon DSLR Camera,Electronics,612399.15
P06418,Zara Casual Shirt,Apparel,26894.23
P00704,Canon DSLR Camera,Electronics,512326.2
P09032,Jollof Rice Seasoning Pack,Food & Beverage,2332.64
P01673,Wristwatch (Casio),Fashion,34579.46
P05252,HP Laptop 15,Electronics,444915.44
P08064,Clarks Loafers,Footwear,54779.86
P04170,Ankara Fabric (5 yards),Fashion,11904.68
P03738,First Aid Kit,Health,7396.87
P07407,Portable Power Bank 20000mAh,Electronics,15894.47
P03572,Men's Leather Wallet,Fashion,15032.98
P00915,Adidas Running Shorts,Apparel,19749.97
P07140,Nivea Body Lotion,Beauty,4338.67
P09791,Olay Regenerist Cream,Beauty,
P05096,Dumbbells Set 20kg,Sports,33178.72
P07943,Black Opal Foundation,Beauty,12695.27
P00344,Perfume (Hugo Boss),Beauty,84903.18
P08567,Levi's 501 Jeans,Apparel,47337.2
P07978,Microwave Oven,Kitchen,91556.9
P00649,Children's Backpack,Accessories,9271.74
P06697,Football (Adidas),Sports,16187.88
P01760,Nike Air Max,Footwear,58898.54
P01986,Multivitamin Tablets (60ct),Health,10958.22
P07565,Adidas Running Shorts,Apparel,19863.69
P03200,Samsung Galaxy A54,Electronics,332951.1
P03625,Tefal Non-Stick Pan,Kitchen,24281.79
P04764,Clarks Loafers,Footwear,59715.97
P01576,Blender (Binatone),Kitchen,35633.4
P01274,Sunglasses (Ray-Ban),Fashion,52632.01
P01230,Indomie Noodles (Carton),Food & Beverage,7239.19
P09990,Nivea Body Lotion,Beauty,4327.69
P06318,Zara Casual Shirt,Apparel,24056.37
P04468,Zara Casual Shirt,Apparel,29332.25
P03050,Samsung Galaxy A54,Electronics,300136.12
P06043,Black Opal Foundation,Beauty,14552.86
P04615,Adidas Running Shorts,Apparel,16667.3
P02259,Bluetooth Speaker,Electronics,39564.92
P02856,Wireless Earbuds,Electronics,22613.41
P07142,Dove Shampoo 700ml,Beauty,6777.46
P08506,Wireless Earbuds,Electronics,21581.1
P05165,Adidas Running Shorts,Apparel,17072.03
P10133,Nestle Milo 900g,Food & Beverage,9031.11
P07756,Wireless Earbuds,Electronics,24418.23
P10088,First Aid Kit,Health,8644.88
P08553,LG 43-inch TV,Electronics,245449.16
P10074,Sunglasses (Ray-Ban),Fashion,55492.54
P02654,Canon DSLR Camera,Electronics,612728.15
P09904,Canon DSLR Camera,Electronics,631649.17
P00191,Olay Regenerist Cream,Beauty,16189.08
P09334,Ribena Blackcurrant 1L,Food & Beverage,2994.6
P09012,Puma Training Shoes,Footwear,50433.63
P09683,Nestle Milo 900g,Food & Beverage,8005.79
P10634,Ribena Blackcurrant 1L,Food & Beverage,2776.44
P01557,Portable Power Bank 20000mAh,Electronics,19843.34
